Pclass,Sex,Age,SibSp,Parch,Fare,Group_Size,Fare_per_person,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other
1,1,1.0328677100474024,-0.46508427634374117,0.7277823612437324,3.7379779580101484,0.8915389329961962,2.420847815742492,False,False,True,0.0,0.0,0.0,1.0,0.0
3,1,0.07252026002380453,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5761505936934956,-0.46341368907822567,False,True,False,0.0,1.0,0.0,0.0,0.0
3,0,0.3414175460304119,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,0.8915389329961962,-0.8199449842843488,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-0.5036882099903541,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.42686041398846636,-0.46508427634374117,1.9217478939753856,-0.3148301564283428,0.1576941696513503,-0.4358112662235581,False,False,True,0.0,0.0,0.0,1.0,0.0
2,0,0.7255565260398511,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,0.1576941696513503,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
2,1,-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4995409661210328,-0.5761505936934956,-0.45977016926140957,False,True,False,0.0,0.0,1.0,0.0,0.0
3,1,-2.2131066710323584,1.4217533575978185,0.7277823612437324,-0.2615603651539584,1.6253836963410422,-0.59845509259183,True,False,False,0.0,1.0,0.0,0.0,0.0
2,0,0.3414175460304119,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.5036882099903541,-0.46508427634374117,-0.46618317148792077,-0.47047714457516815,-0.5761505936934956,-0.3955577328938345,False,False,True,0.0,0.0,1.0,0.0,0.0
2,1,0.9560399140455145,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,-0.5761505936934956,0.37616000608458033,False,False,True,0.0,0.0,0.0,1.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4864416323092378,-0.5761505936934956,-0.4308290288982906,False,True,False,0.0,0.0,1.0,0.0,0.0
3,0,-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-2.2069604473522073,-0.46508427634374117,1.9217478939753856,-0.058715379945941185,0.1576941696513503,-0.15288643196321522,False,False,True,1.0,0.0,0.0,0.0,0.0
3,1,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5053545633237878,-0.5761505936934956,-0.47261449669644817,False,False,True,0.0,1.0,0.0,0.0,0.0
2,0,1.7243178740643927,-0.46508427634374117,-0.46618317148792077,-0.38146164299287,-0.5761505936934956,-0.1988904700543279,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.9646549860016811,0.4783345406270387,-0.46618317148792077,-0.5156782792733793,-0.5761505936934956,-0.4954232987820219,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,1.4938344860587294,0.4783345406270387,-0.46618317148792077,1.192794680920202,0.1576941696513503,1.2296315211547115,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,1.1096955060492901,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5761505936934956,-0.45536298241228096,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-1.8097607420224473,-0.46508427634374117,0.7277823612437324,-0.4028045410330702,0.1576941696513503,-0.5329947966910336,False,False,True,1.0,0.0,0.0,0.0,0.0
1,0,2.6462514260870464,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,-0.5761505936934956,0.37616000608458033,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.8878271899997933,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5761505936934956,-0.46226358812594787,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,-0.8109993939979054,-0.46508427634374117,-0.46618317148792077,-0.36063930344145523,0.1576941696513503,-0.486415708123782,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.2732048219846907,0.4783345406270387,1.9217478939753856,-0.23414359066661056,0.1576941696513503,-0.34667844242202733,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,1.0328677100474024,0.4783345406270387,0.7277823612437324,-0.11597681371233177,0.8915389329961962,-0.417409650987113,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.1597037267703028,0.8915389329961962,-0.4496124776508919,False,True,False,0.0,0.0,1.0,0.0,0.0
3,1,-0.5036882099903541,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5761505936934956,-0.45536298241228096,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,-1.041482782003569,3.3085909915393783,0.7277823612437324,0.1638233740098041,3.0930732230307343,-0.5156474406608432,False,False,True,0.0,0.0,1.0,0.0,0.0
1,1,0.49507313803418757,-0.46508427634374117,1.9217478939753856,0.8158228812134788,0.1576941696513503,0.8131983679501507,False,False,True,0.0,1.0,0.0,0.0,0.0
1,1,-0.580516005992242,-0.46508427634374117,0.7277823612437324,0.48266544839084263,0.1576941696513503,0.44516606322124935,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,-0.8109993939979054,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.49849984914346207,-0.5761505936934956,-0.45746996735685386,False,True,False,0.0,1.0,0.0,0.0,0.0
3,0,1.3401788940549537,-0.46508427634374117,-0.46618317148792077,-0.4751621709742364,-0.5761505936934956,-0.40590864146433486,False,False,True,0.0,0.0,1.0,0.0,0.0
2,1,0.8023843220417389,-0.46508427634374117,-0.46618317148792077,-0.3346113790021868,-0.5761505936934956,-0.0953813843493244,False,False,True,0.0,0.0,0.0,1.0,0.0
3,1,-0.7341715979960176,0.4783345406270387,-0.46618317148792077,-0.45798374084431925,-0.5761505936934956,-0.3679553100391669,False,False,True,0.0,1.0,0.0,0.0,0.0
2,1,0.49507313803418757,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,-0.5761505936934956,0.37616000608458033,False,False,True,0.0,0.0,0.0,1.0,0.0
3,0,-0.8878271899997933,0.4783345406270387,0.7277823612437324,-0.4990204076322475,-0.5761505936934956,-0.4586200683091318,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-0.8878271899997933,-0.46508427634374117,-0.46618317148792077,-0.42310632209569954,-0.5761505936934956,-0.2908985462365532,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,0.18776195402663626,-0.46508427634374117,-0.46618317148792077,0.5138115038918489,3.82691798637558,-0.4486542792575084,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,0.2645897500285241,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,True,False,False,0.0,0.0,1.0,0.0,0.0
1,0,0.41824534203229974,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5761505936934956,0.40146222703469236,True,False,False,0.0,0.0,1.0,0.0,0.0
1,0,2.6462514260870464,0.4783345406270387,4.309678959438692,4.813712075085113,1.6253836963410422,2.2048205202063085,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,1.7243178740643927,0.4783345406270387,0.7277823612437324,0.9959361183332165,0.8915389329961962,0.40146222703469236,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.42686041398846636,-0.46508427634374117,3.1157134267070385,-0.2615603651539584,1.6253836963410422,-0.59845509259183,True,False,False,0.0,0.0,0.0,1.0,0.0
3,0,2.4157680380813833,-0.46508427634374117,-0.46618317148792077,-0.5326838839850196,-0.5761505936934956,-0.5329947966910336,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5761505936934956,-0.33690258432766584,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,1.0328677100474024,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
2,1,0.3414175460304119,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5761505936934956,-0.33690258432766584,False,False,True,0.0,0.0,0.0,1.0,0.0
3,1,2.5694236300851587,-0.46508427634374117,-0.46618317148792077,-0.4629290464877802,-0.5761505936934956,-0.37888126908580616,False,False,True,0.0,0.0,0.0,1.0,0.0
1,1,-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,0.7804249039760736,0.1576941696513503,0.7740949355727048,True,False,False,0.0,1.0,0.0,0.0,0.0
1,1,0.6487287300379633,0.4783345406270387,-0.46618317148792077,0.8217218500083945,-0.5761505936934956,2.4593746641758623,True,False,False,0.0,0.0,0.0,1.0,0.0
3,0,-0.6573438019941298,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5761505936934956,-0.486415708123782,False,False,True,0.0,0.0,1.0,0.0,0.0
1,1,1.186523302051178,0.4783345406270387,0.7277823612437324,2.7703471811842633,0.1576941696513503,2.9723219890936736,False,False,True,0.0,0.0,0.0,1.0,0.0
3,0,-1.041482782003569,0.4783345406270387,3.1157134267070385,0.053204695142913164,1.6253836963410422,-0.4245977819388494,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.7341715979960176,0.4783345406270387,-0.46618317148792077,-0.4975461859920073,-0.5761505936934956,-0.45536298241228096,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.3491870166881771,-0.5761505936934956,-0.12758421101310324,True,False,False,0.0,0.0,1.0,0.0,0.0
3,1,0.8792121180436268,-0.46508427634374117,5.503644492170345,0.1638233740098041,3.0930732230307343,-0.5156474406608432,False,False,True,0.0,0.0,0.0,1.0,0.0
2,0,0.03410636202286062,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.0427214339790272,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-2.0402441300281104,2.3651721745685985,0.7277823612437324,-0.22373242089090317,1.6253836963410422,-0.5775612085917989,False,False,True,0.0,1.0,0.0,0.0,0.0
2,0,-2.0402441300281104,0.4783345406270387,0.7277823612437324,-0.12118239860018547,0.8915389329961962,-0.4212433208280391,False,False,True,1.0,0.0,0.0,0.0,0.0
2,0,1.8779734660681684,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.1576941696513503,-0.2218924890998842,False,False,True,0.0,0.0,0.0,0.0,1.0
3,0,-0.11954922998091504,1.4217533575978185,-0.46618317148792077,-0.4975461859920073,-0.5761505936934956,-0.45536298241228096,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,0.49507313803418757,-0.46508427634374117,-0.46618317148792077,-0.5064831341274745,-0.5761505936934956,-0.4751079155609866,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,1.4170066900568414,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5761505936934956,0.40146222703469236,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,0.11093415802474844,-0.46508427634374117,-0.46618317148792077,-0.4817566059101695,-0.5761505936934956,-0.42047812032779025,False,False,True,0.0,0.0,0.0,1.0,0.0
3,0,-0.2732048219846907,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,2.3651721745685985,0.7277823612437324,-0.13228695228295498,1.6253836963410422,-0.5270522250706141,False,False,True,1.0,0.0,0.0,0.0,0.0
3,0,-2.238459843712981,-0.46508427634374117,0.7277823612437324,-0.4852256076794352,-0.5761505936934956,-0.4281423930737696,True,False,False,1.0,0.0,0.0,0.0,0.0
3,1,-0.35003261798657853,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5761505936934956,-0.46226358812594787,False,False,True,0.0,1.0,0.0,0.0,0.0
1,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,0.4201984297365983,0.1576941696513503,0.37616000608458033,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,0.6487287300379633,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5761505936934956,-0.4214350043200854,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,0.4783345406270387,0.7277823612437324,-0.3451100026040101,0.1576941696513503,-0.4692608023196061,True,False,False,1.0,0.0,0.0,0.0,0.0
3,0,-1.1183105780054567,0.4783345406270387,0.7277823612437324,-0.5120343698518817,-0.5761505936934956,-0.4873725921160772,True,False,False,0.0,0.0,1.0,0.0,0.0
2,0,0.41824534203229974,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,0.1576941696513503,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5761505936934956,-0.46226358812594787,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,0.9865660655350799,0.1576941696513503,1.0018149241237126,True,False,False,0.0,0.0,1.0,0.0,0.0
1,0,0.49507313803418757,-0.46508427634374117,-0.46618317148792077,0.17293314756354805,-0.5761505936934956,1.0259670441215467,True,False,False,0.0,0.0,1.0,0.0,0.0
3,1,-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5761505936934956,-0.46226358812594787,False,False,True,0.0,1.0,0.0,0.0,0.0
1,0,1.570662282060617,1.4217533575978185,-0.46618317148792077,2.120342454109614,0.1576941696513503,2.2542748611542547,False,False,True,0.0,0.0,0.0,0.0,1.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5761505936934956,-0.46341368907822567,False,True,False,0.0,0.0,1.0,0.0,0.0
3,0,1.224937200052122,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5761505936934956,-0.48756580907605984,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,0.2645897500285241,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5761505936934956,-0.46226358812594787,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.8109993939979054,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-0.8878271899997933,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-1.041482782003569,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5761505936934956,-0.46341368907822567,False,True,False,0.0,1.0,0.0,0.0,0.0
1,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.03789304039452642,-0.5761505936934956,0.560176158449031,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.04413974225995086,-0.5761505936934956,0.5463749470216972,True,False,False,0.0,0.0,1.0,0.0,0.0
1,0,1.4170066900568414,0.4783345406270387,-0.46618317148792077,0.9351182289714443,0.8915389329961962,0.3566726955491852,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,-0.0427214339790272,-0.46508427634374117,-0.46618317148792077,-0.03789304039452642,-0.5761505936934956,0.560176158449031,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.12274407406654156,-0.5761505936934956,0.37270970322774694,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,0.6487287300379633,-0.46508427634374117,0.7277823612437324,2.5328850564720184,0.8915389329961962,1.5333532475681102,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,1.1096955060492901,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,-2.0402441300281104,0.4783345406270387,0.7277823612437324,-0.2721443603479425,0.8915389329961962,-0.5324197462148946,False,False,True,1.0,0.0,0.0,0.0,0.0
1,1,-0.8878271899997933,0.4783345406270387,-0.46618317148792077,4.075039579498675,1.6253836963410422,1.7968222073857532,True,False,False,0.0,0.0,0.0,1.0,0.0
1,0,-0.8878271899997933,0.4783345406270387,-0.46618317148792077,1.6049895502120983,0.1576941696513503,1.6849748897767356,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,0.4783345406270387,-0.46618317148792077,-0.1597037267703028,0.8915389329961962,-0.4496124776508919,False,True,False,0.0,0.0,1.0,0.0,0.0
3,0,-2.1170719260299986,2.3651721745685985,0.7277823612437324,-0.22373242089090317,1.6253836963410422,-0.5775612085917989,False,False,True,1.0,0.0,0.0,0.0,0.0
1,0,0.41824534203229974,-0.46508427634374117,-0.46618317148792077,10.005329337567716,0.8915389329961962,7.0364590263787425,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,3.4145293861059245,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5761505936934956,-0.46226358812594787,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,0.11093415802474844,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.32732356015919156,0.1576941696513503,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,2.0316290580719443,-0.46508427634374117,-0.46618317148792077,-0.023404856534652064,-0.5761505936934956,0.5921857681528271,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,-0.2732048219846907,0.4783345406270387,-0.46618317148792077,-0.4990204076322475,-0.5761505936934956,-0.4586200683091318,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,0.18776195402663626,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5761505936934956,-0.4586200683091318,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5761505936934956,-0.4873725921160772,True,False,False,0.0,0.0,1.0,0.0,0.0
1,0,0.8023843220417389,-0.46508427634374117,-0.46618317148792077,-0.017070700843111658,-0.5761505936934956,0.6061801965401437,True,False,False,0.0,0.0,1.0,0.0,0.0
1,0,-0.19637702598280285,-0.46508427634374117,-0.46618317148792077,0.9351182289714443,0.8915389329961962,0.3566726955491852,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.33981696389004046,-0.5761505936934956,-0.10688239387210258,False,True,False,0.0,0.0,1.0,0.0,0.0
3,0,0.6487287300379633,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-2.1938997220318863,3.3085909915393783,0.7277823612437324,0.1638233740098041,3.0930732230307343,-0.5156474406608432,False,False,True,1.0,0.0,0.0,0.0,0.0
2,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5761505936934956,-0.8199449842843488,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5016232000761743,-0.5761505936934956,-0.4643705730705209,False,True,False,0.0,0.0,1.0,0.0,0.0
2,0,-2.219252894712509,0.4783345406270387,0.7277823612437324,-0.36063930344145523,0.1576941696513503,-0.486415708123782,False,False,True,1.0,0.0,0.0,0.0,0.0
3,0,-0.08113533197997112,0.4783345406270387,-0.46618317148792077,-0.33981696389004046,-0.5761505936934956,-0.10688239387210258,False,True,False,0.0,0.0,1.0,0.0,0.0
3,1,-2.1170719260299986,-0.46508427634374117,0.7277823612437324,-0.40670872969896044,-0.5761505936934956,-0.254670366239802,False,False,True,0.0,1.0,0.0,0.0,0.0
3,1,-0.8878271899997933,-0.46508427634374117,-0.46618317148792077,-0.45763600777381064,-0.5761505936934956,-0.36718704260304535,False,False,True,0.0,1.0,0.0,0.0,0.0
1,1,1.647490078062505,0.4783345406270387,-0.46618317148792077,0.9607109665140879,0.8915389329961962,0.37552054995511375,False,False,True,0.0,0.0,0.0,1.0,0.0
2,0,-0.0427214339790272,0.4783345406270387,-0.46618317148792077,-0.08535131670011094,-0.5761505936934956,0.455323754831767,True,False,False,0.0,0.0,1.0,0.0,0.0
3,0,1.4938344860587294,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,1.6253836963410422,-0.8199449842843488,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5761505936934956,-0.38290662241877854,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,0.11093415802474844,0.4783345406270387,0.7277823612437324,-0.2351847076441813,0.8915389329961962,-0.5052006903443198,False,False,True,0.0,0.0,0.0,1.0,0.0
3,1,1.186523302051178,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5761505936934956,-0.46341368907822567,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,0.18776195402663626,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5761505936934956,-0.45536298241228096,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.8878271899997933,-0.46508427634374117,0.7277823612437324,-0.36159296659291,0.1576941696513503,-0.48746920059606846,True,False,False,0.0,1.0,0.0,0.0,0.0
2,1,1.1096955060492901,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.1576941696513503,-0.2218924890998842,False,False,True,0.0,0.0,0.0,1.0,0.0
1,1,1.3401788940549537,0.4783345406270387,0.7277823612437324,0.43173817031599243,0.1576941696513503,0.38890772503962767,False,False,True,0.0,0.0,0.0,1.0,0.0
2,0,0.5334870360351315,-0.46508427634374117,1.9217478939753856,-0.12118239860018547,0.8915389329961962,-0.4212433208280391,False,False,True,0.0,0.0,1.0,0.0,0.0
2,0,0.03410636202286062,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5761505936934956,-0.2218924890998842,False,False,True,0.0,0.0,1.0,0.0,0.0
2,1,-0.19637702598280285,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5761505936934956,-0.33690258432766584,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,-0.0427214339790272,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5761505936934956,-0.38290662241877854,False,False,True,0.0,0.0,1.0,0.0,0.0
1,0,3.1840459981002613,-0.46508427634374117,-0.46618317148792077,0.3682300346841773,-0.5761505936934956,1.4574481181857104,True,False,False,0.0,0.0,1.0,0.0,0.0
1,1,1.7243178740643927,0.4783345406270387,0.7277823612437324,1.2843255211203108,0.1576941696513503,1.330743796475168,False,False,True,0.0,0.0,0.0,1.0,0.0
3,1,1.0328677100474024,0.4783345406270387,6.697610024901998,0.314004498024383,3.0930732230307343,-0.46034675320548485,False,False,True,0.0,0.0,0.0,1.0,0.0
3,0,-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.08113533197997112,1.4217533575978185,-0.46618317148792077,-0.17844383236657607,0.1576941696513503,-0.28514804147516415,False,True,False,0.0,1.0,0.0,0.0,0.0
1,1,-0.08113533197997112,-0.46508427634374117,0.7277823612437324,0.48266544839084263,0.1576941696513503,0.44516606322124935,False,False,True,0.0,0.0,0.0,1.0,0.0
3,0,-0.2732048219846907,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5761505936934956,-0.4567063003245414,False,False,True,0.0,0.0,1.0,0.0,0.0
3,1,-0.35003261798657853,0.4783345406270387,-0.46618317148792077,-0.4975461859920073,-0.5761505936934956,-0.45536298241228096,False,False,True,0.0,1.0,0.0,0.0,0.0
1,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5761505936934956,-0.8199449842843488,False,False,True,0.0,0.0,1.0,0.0,0.0
1,1,0.11093415802474844,-0.46508427634374117,1.9217478939753856,2.7703471811842633,0.1576941696513503,2.9723219890936736,False,False,True,0.0,1.0,0.0,0.0,0.0
3,0,1.186523302051178,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5761505936934956,-0.44961247765089185,False,False,True,0.0,0.0,1.0,0.0,0.0
3,0,-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5761505936934956,-0.486415708123782,False,False,True,0.0,0.0,1.0,0.0,0.0
1,1,1.4938344860587294,0.4783345406270387,-0.46618317148792077,0.9351182289714443,0.8915389329961962,0.3566726955491852,True,False,False,0.0,0.0,0.0,1.0,0.0
2,1,-0.580516005992242,0.4783345406270387,1.9217478939753856,0.2032129937392154,0.8915389329961962,-0.18234128408501832,True,False,False,0.0,0.0,0.0,1.0,0.0
3,1,-1.963416334026223,-0.46508427634374117,1.9217478939753856,-0.20395119831705918,-0.5761505936934956,0.19329395467240745,False,False,True,0.0,1.0,0.0,0.0,0.0
3,1,-0.0427214339790272,-0.46508427634374117,1.9217478939753856,-0.3451100026040101,-0.5761505936934956,-0.11857662035486345,True,False,False,0.0,0.0,0.0,1.0,0.0
2,0,0.3414175460304119,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,0.1576941696513503,-0.5209187366921165,False,False,True,0.0,0.0,1.0,0.0,0.0
1,1,1.4170066900568414,-0.46508427634374117,-0.46618317148792077,-0.1226566202404256,-0.5761505936934956,0.37290292018772964,False,False,True,0.0,0.0,0.0,1.0,0.0
2,1,-0.19637702598280285,0.4783345406270387,-0.46618317148792077,-0.22529409635725928,0.1576941696513503,-0.33690258432766584,False,False,True,0.0,0.0,0.0,1.0,0.0
1,1,1.8779734660681684,0.4783345406270387,-0.46618317148792077,0.5742837424170676,-0.5761505936934956,1.912694878327743,True,False,False,0.0,0.0,0.0,1.0,0.0
2,0,-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.3739135449054821,-0.5761505936934956,-0.18221400624629952,True,False,False,0.0,0.0,1.0,0.0,0.0
2,1,-0.8109993939979054,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.1576941696513503,-0.2218924890998842,False,False,True,0.0,0.0,0.0,1.0,0.0
1,1,-0.580516005992242,0.4783345406270387,-0.46618317148792077,0.7242045871872537,0.1576941696513503,0.7119894841497026,False,False,True,0.0,0.0,0.0,1.0,0.0
